country,publishedAt,trending_date,tags,view_count,likes,comment_count
Japan,2020-10-29T11:00:24Z,2020-11-03T00:00:00Z,niziu|NiziU|Makeyouhappy|make you happy|JYP|Sony|JYP nation|M/V|M/V Teaser|Pre-Debut|니쥬|needyou|nizi project|nizipro|니지프로젝트|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|ニジュー|虹プロジェクト|虹プロ|ニジプロ|アイドル|オーディション番組|スッキリ|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|パクッチ|モチゴリ|떡고|박진영|트와이스|잇지|twice|itzy|girl group|k-pop|j-pop|Step and a step,1450332,38517,1671
Japan,2020-10-28T10:02:29Z,2020-11-03T00:00:00Z,三代目JSOULBROTHERS|ELLY|リテイルローの村長|フォートナイト|FORTNITE|初公開|LDH|EXILE|EXILETRIBE|GAME|KILL|キル|キル集|三代目|RAP|ラップ|DANCE|リテイルロー|ゲーマー|CRAZYBOY|vvs|東京ドーム|ラタタ|ratata|ストリート|jrap|グリルズジュエルズ|ダイヤモンド|18金|朝倉未来|exile|山下健二郎|今市隆二|sway|メンディー|reo|ak69|anarchy|cl|k-pop|hiphop,727468,23568,2122
Japan,2020-10-27T02:00:03Z,2020-11-03T00:00:00Z,niziu|NiziU|Makeyouhappy|make you happy|JYP|Sony|JYP nation|M/V|M/V Teaser|Pre-Debut|니쥬|needyou|nizi project|nizipro|니지프로젝트|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|ニジュー|虹プロジェクト|虹プロ|ニジプロ|アイドル|オーディション番組|スッキリ|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|パクッチ|モチゴリ|떡고|박진영|트와이스|잇지|twice|itzy|girl group|k-pop|j-pop,1594719,53322,1683
Japan,2020-11-03T11:00:13Z,2020-11-04T00:00:00Z,niziu|NiziU|Makeyouhappy|make you happy|JYP|Sony|JYP nation|M/V|M/V Teaser|Pre-Debut|니쥬|needyou|nizi project|nizipro|니지프로젝트|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|ニジュー|虹プロジェクト|虹プロ|ニジプロ|アイドル|オーディション番組|スッキリ|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|パクッチ|モチゴリ|떡고|박진영|트와이스|잇지|twice|itzy|girl group|k-pop|j-pop|Step and a step,507228,20050,839
Japan,2020-10-29T11:00:24Z,2020-11-04T00:00:00Z,niziu|NiziU|Makeyouhappy|make you happy|JYP|Sony|JYP nation|M/V|M/V Teaser|Pre-Debut|니쥬|needyou|nizi project|nizipro|니지프로젝트|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|ニジュー|虹プロジェクト|虹プロ|ニジプロ|アイドル|オーディション番組|スッキリ|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|パクッチ|モチゴリ|떡고|박진영|트와이스|잇지|twice|itzy|girl group|k-pop|j-pop|Step and a step,1485954,38868,1681
Japan,2020-10-28T10:02:29Z,2020-11-04T00:00:00Z,三代目JSOULBROTHERS|ELLY|リテイルローの村長|フォートナイト|FORTNITE|初公開|LDH|EXILE|EXILETRIBE|GAME|KILL|キル|キル集|三代目|RAP|ラップ|DANCE|リテイルロー|ゲーマー|CRAZYBOY|vvs|東京ドーム|ラタタ|ratata|ストリート|jrap|グリルズジュエルズ|ダイヤモンド|18金|朝倉未来|exile|山下健二郎|今市隆二|sway|メンディー|reo|ak69|anarchy|cl|k-pop|hiphop,729404,23596,2125
Japan,2020-11-03T11:00:13Z,2020-11-05T00:00:00Z,niziu|NiziU|Makeyouhappy|make you happy|JYP|Sony|JYP nation|M/V|M/V Teaser|Pre-Debut|니쥬|needyou|nizi project|nizipro|니지프로젝트|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|ニジュー|虹プロジェクト|虹プロ|ニジプロ|アイドル|オーディション番組|スッキリ|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|パクッチ|モチゴリ|떡고|박진영|트와이스|잇지|twice|itzy|girl group|k-pop|j-pop|Step and a step,616123,21916,915
Japan,2020-10-29T11:00:24Z,2020-11-05T00:00:00Z,niziu|NiziU|Makeyouhappy|make you happy|JYP|Sony|JYP nation|M/V|M/V Teaser|Pre-Debut|니쥬|needyou|nizi project|nizipro|니지프로젝트|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|ニジュー|虹プロジェクト|虹プロ|ニジプロ|アイドル|オーディション番組|スッキリ|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|パクッチ|モチゴリ|떡고|박진영|트와이스|잇지|twice|itzy|girl group|k-pop|j-pop|Step and a step,1511555,39068,1686
Japan,2020-11-03T11:00:13Z,2020-11-06T00:00:00Z,niziu|NiziU|Makeyouhappy|make you happy|JYP|Sony|JYP nation|M/V|M/V Teaser|Pre-Debut|니쥬|needyou|nizi project|nizipro|니지프로젝트|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|ニジュー|虹プロジェクト|虹プロ|ニジプロ|アイドル|オーディション番組|スッキリ|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|パクッチ|モチゴリ|떡고|박진영|트와이스|잇지|twice|itzy|girl group|k-pop|j-pop|Step and a step,663527,22645,903
Japan,2020-11-03T11:00:13Z,2020-11-07T00:00:00Z,niziu|NiziU|Makeyouhappy|make you happy|JYP|Sony|JYP nation|M/V|M/V Teaser|Pre-Debut|니쥬|needyou|nizi project|nizipro|니지프로젝트|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|ニジュー|虹プロジェクト|虹プロ|ニジプロ|アイドル|オーディション番組|スッキリ|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|パクッチ|モチゴリ|떡고|박진영|트와이스|잇지|twice|itzy|girl group|k-pop|j-pop|Step and a step,688279,22956,889
Japan,2020-11-03T11:00:13Z,2020-11-08T00:00:00Z,niziu|NiziU|Makeyouhappy|make you happy|JYP|Sony|JYP nation|M/V|M/V Teaser|Pre-Debut|니쥬|needyou|nizi project|nizipro|니지프로젝트|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|ニジュー|虹プロジェクト|虹プロ|ニジプロ|アイドル|オーディション番組|スッキリ|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|パクッチ|モチゴリ|떡고|박진영|트와이스|잇지|twice|itzy|girl group|k-pop|j-pop|Step and a step,703327,23171,885
Japan,2020-11-03T11:00:13Z,2020-11-09T00:00:00Z,niziu|NiziU|Makeyouhappy|make you happy|JYP|Sony|JYP nation|M/V|M/V Teaser|Pre-Debut|니쥬|needyou|nizi project|nizipro|니지프로젝트|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|ニジュー|虹プロジェクト|虹プロ|ニジプロ|アイドル|オーディション番組|スッキリ|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|パクッチ|モチゴリ|떡고|박진영|트와이스|잇지|twice|itzy|girl group|k-pop|j-pop|Step and a step,713460,23316,887
Japan,2020-11-03T11:00:13Z,2020-11-10T00:00:00Z,niziu|NiziU|Makeyouhappy|make you happy|JYP|Sony|JYP nation|M/V|M/V Teaser|Pre-Debut|니쥬|needyou|nizi project|nizipro|니지프로젝트|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|ニジュー|虹プロジェクト|虹プロ|ニジプロ|アイドル|オーディション番組|スッキリ|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|パクッチ|モチゴリ|떡고|박진영|트와이스|잇지|twice|itzy|girl group|k-pop|j-pop|Step and a step,726198,23588,895
Japan,2020-11-10T11:00:04Z,2020-11-11T00:00:00Z,niziu|NiziU|Makeyouhappy|make you happy|JYP|Sony|JYP nation|M/V|M/V Teaser|Pre-Debut|니쥬|needyou|nizi project|nizipro|니지프로젝트|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|ニジュー|虹プロジェクト|虹プロ|ニジプロ|アイドル|オーディション番組|スッキリ|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|パクッチ|モチゴリ|떡고|박진영|트와이스|잇지|twice|itzy|girl group|k-pop|j-pop|Step and a step,536690,17871,649
Japan,2020-11-10T11:00:04Z,2020-11-12T00:00:00Z,niziu|NiziU|Makeyouhappy|make you happy|JYP|Sony|JYP nation|M/V|M/V Teaser|Pre-Debut|니쥬|needyou|nizi project|nizipro|니지프로젝트|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|ニジュー|虹プロジェクト|虹プロ|ニジプロ|アイドル|オーディション番組|スッキリ|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|パクッチ|モチゴリ|떡고|박진영|트와이스|잇지|twice|itzy|girl group|k-pop|j-pop|Step and a step,630202,19482,696
Japan,2020-11-10T11:00:04Z,2020-11-13T00:00:00Z,niziu|NiziU|Makeyouhappy|make you happy|JYP|Sony|JYP nation|M/V|M/V Teaser|Pre-Debut|니쥬|needyou|nizi project|nizipro|니지프로젝트|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|ニジュー|虹プロジェクト|虹プロ|ニジプロ|アイドル|オーディション番組|スッキリ|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|パクッチ|モチゴリ|떡고|박진영|트와이스|잇지|twice|itzy|girl group|k-pop|j-pop|Step and a step,675592,20451,713
Japan,2020-11-10T11:00:04Z,2020-11-14T00:00:00Z,niziu|NiziU|Makeyouhappy|make you happy|JYP|Sony|JYP nation|M/V|M/V Teaser|Pre-Debut|니쥬|needyou|nizi project|nizipro|니지프로젝트|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|ニジュー|虹プロジェクト|虹プロ|ニジプロ|アイドル|オーディション番組|スッキリ|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|パクッチ|モチゴリ|떡고|박진영|트와이스|잇지|twice|itzy|girl group|k-pop|j-pop|Step and a step,708189,20901,723
Japan,2020-11-10T11:00:04Z,2020-11-15T00:00:00Z,niziu|NiziU|Makeyouhappy|make you happy|JYP|Sony|JYP nation|M/V|M/V Teaser|Pre-Debut|니쥬|needyou|nizi project|nizipro|니지프로젝트|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|ニジュー|虹プロジェクト|虹プロ|ニジプロ|アイドル|オーディション番組|スッキリ|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|パクッチ|モチゴリ|떡고|박진영|트와이스|잇지|twice|itzy|girl group|k-pop|j-pop|Step and a step,739623,21310,731
Japan,2020-11-17T12:30:14Z,2020-11-18T00:00:00Z,ゆうこす|菅本裕子|ゆうこすモテちゃんねる|メイク動画|韓国メイク|韓国アイドル|韓国アイドルメイク|k-pop|k-popメイク|マットリップ|twiceメイク|BLACKPINKメイク|ラメシャドウ,183589,5847,394
Japan,2020-11-17T12:30:14Z,2020-11-19T00:00:00Z,ゆうこす|菅本裕子|ゆうこすモテちゃんねる|メイク動画|韓国メイク|韓国アイドル|韓国アイドルメイク|k-pop|k-popメイク|マットリップ|twiceメイク|BLACKPINKメイク|ラメシャドウ,232884,6747,482
Japan,2020-11-17T12:30:14Z,2020-11-20T00:00:00Z,ゆうこす|菅本裕子|ゆうこすモテちゃんねる|メイク動画|韓国メイク|韓国アイドル|韓国アイドルメイク|k-pop|k-popメイク|マットリップ|twiceメイク|BLACKPINKメイク|ラメシャドウ,256817,7159,507
Japan,2020-11-17T12:30:14Z,2020-11-21T00:00:00Z,ゆうこす|菅本裕子|ゆうこすモテちゃんねる|メイク動画|韓国メイク|韓国アイドル|韓国アイドルメイク|k-pop|k-popメイク|マットリップ|twiceメイク|BLACKPINKメイク|ラメシャドウ,272797,7464,518
Japan,2020-11-21T14:59:55Z,2020-11-23T00:00:00Z,JYP Entertainment|JYP|Make you happy|Step and a step|Sony|JYP nation|MV|M/V Teaser|niziu debutsingle|니쥬|needyou|niziproject|nizipro|니지프로젝트|ニジュー|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|虹プロ|ニジプロ|アイドル|オーディション番組|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|niziu step and a step music video|스텝앤어스텝|니쥬 스텝앤어스텝|니쥬데뷔|데뷔싱글 NiziU music video|girl group|k-pop|j-pop|NiziU,1724640,118450,7622
Japan,2020-11-17T12:30:14Z,2020-11-23T00:00:00Z,ゆうこす|菅本裕子|ゆうこすモテちゃんねる|メイク動画|韓国メイク|韓国アイドル|韓国アイドルメイク|k-pop|k-popメイク|マットリップ|twiceメイク|BLACKPINKメイク|ラメシャドウ,295865,7892,543
Japan,2020-11-23T14:59:55Z,2020-11-24T00:00:00Z,JYP Entertainment|JYP|Make you happy|Step and a step|Sony|JYP nation|MV|M/V Teaser|niziu debutsingle|니쥬|needyou|niziproject|nizipro|니지프로젝트|ニジュー|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|虹プロ|ニジプロ|アイドル|オーディション番組|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|niziu step and a step music video|스텝앤어스텝|니쥬 스텝앤어스텝|니쥬데뷔|데뷔싱글 NiziU music video|girl group|k-pop|j-pop|NiziU,2277014,140310,6551
Japan,2020-11-21T14:59:55Z,2020-11-24T00:00:00Z,JYP Entertainment|JYP|Make you happy|Step and a step|Sony|JYP nation|MV|M/V Teaser|niziu debutsingle|니쥬|needyou|niziproject|nizipro|니지프로젝트|ニジュー|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|虹プロ|ニジプロ|アイドル|オーディション番組|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|niziu step and a step music video|스텝앤어스텝|니쥬 스텝앤어스텝|니쥬데뷔|데뷔싱글 NiziU music video|girl group|k-pop|j-pop|NiziU,2102329,126783,7817
Japan,2020-11-24T14:59:55Z,2020-11-25T00:00:00Z,JYP Entertainment|JYP|Make you happy|Step and a step|Sony|JYP nation|MV|M/V Teaser|niziu debutsingle|니쥬|needyou|niziproject|nizipro|니지프로젝트|ニジュー|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|虹プロ|ニジプロ|アイドル|オーディション番組|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|niziu step and a step music video|스텝앤어스텝|니쥬 스텝앤어스텝|니쥬데뷔|데뷔싱글 NiziU music video|girl group|k-pop|j-pop|NiziU,11038998,605187,42947
Japan,2020-11-24T14:59:55Z,2020-11-26T00:00:00Z,JYP Entertainment|JYP|Make you happy|Step and a step|Sony|JYP nation|MV|M/V Teaser|niziu debutsingle|니쥬|needyou|niziproject|nizipro|니지프로젝트|ニジュー|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|虹プロ|ニジプロ|アイドル|オーディション番組|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|niziu step and a step music video|스텝앤어스텝|니쥬 스텝앤어스텝|니쥬데뷔|데뷔싱글 NiziU music video|girl group|k-pop|j-pop|NiziU,17002996,664502,47731
Japan,2020-11-21T14:59:55Z,2020-11-26T00:00:00Z,JYP Entertainment|JYP|Make you happy|Step and a step|Sony|JYP nation|MV|M/V Teaser|niziu debutsingle|니쥬|needyou|niziproject|nizipro|니지프로젝트|ニジュー|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|虹プロ|ニジプロ|アイドル|オーディション番組|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|niziu step and a step music video|스텝앤어스텝|니쥬 스텝앤어스텝|니쥬데뷔|데뷔싱글 NiziU music video|girl group|k-pop|j-pop|NiziU,2273996,127518,7827
Japan,2020-11-23T14:59:55Z,2020-11-26T00:00:00Z,JYP Entertainment|JYP|Make you happy|Step and a step|Sony|JYP nation|MV|M/V Teaser|niziu debutsingle|니쥬|needyou|niziproject|nizipro|니지프로젝트|ニジュー|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|虹プロ|ニジプロ|アイドル|オーディション番組|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|niziu step and a step music video|스텝앤어스텝|니쥬 스텝앤어스텝|니쥬데뷔|데뷔싱글 NiziU music video|girl group|k-pop|j-pop|NiziU,3015950,149576,6649
Japan,2020-11-24T14:59:55Z,2020-11-27T00:00:00Z,JYP Entertainment|JYP|Make you happy|Step and a step|Sony|JYP nation|MV|M/V Teaser|niziu debutsingle|니쥬|needyou|niziproject|nizipro|니지프로젝트|ニジュー|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|虹プロ|ニジプロ|アイドル|オーディション番組|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|niziu step and a step music video|스텝앤어스텝|니쥬 스텝앤어스텝|니쥬데뷔|데뷔싱글 NiziU music video|girl group|k-pop|j-pop|NiziU,20808152,702381,50842
Japan,2020-11-23T14:59:55Z,2020-11-27T00:00:00Z,JYP Entertainment|JYP|Make you happy|Step and a step|Sony|JYP nation|MV|M/V Teaser|niziu debutsingle|니쥬|needyou|niziproject|nizipro|니지프로젝트|ニジュー|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|虹プロ|ニジプロ|アイドル|オーディション番組|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|niziu step and a step music video|스텝앤어스텝|니쥬 스텝앤어스텝|니쥬데뷔|데뷔싱글 NiziU music video|girl group|k-pop|j-pop|NiziU,3078960,148994,6640
Japan,2020-11-21T14:59:55Z,2020-11-27T00:00:00Z,JYP Entertainment|JYP|Make you happy|Step and a step|Sony|JYP nation|MV|M/V Teaser|niziu debutsingle|니쥬|needyou|niziproject|nizipro|니지프로젝트|ニジュー|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|虹プロ|ニジプロ|アイドル|オーディション番組|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|niziu step and a step music video|스텝앤어스텝|니쥬 스텝앤어스텝|니쥬데뷔|데뷔싱글 NiziU music video|girl group|k-pop|j-pop|NiziU,2297388,127650,7825
Japan,2020-11-24T14:59:55Z,2020-11-28T00:00:00Z,JYP Entertainment|JYP|Make you happy|Step and a step|Sony|JYP nation|MV|M/V Teaser|niziu debutsingle|니쥬|needyou|niziproject|nizipro|니지프로젝트|ニジュー|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|虹プロ|ニジプロ|アイドル|オーディション番組|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|niziu step and a step music video|스텝앤어스텝|니쥬 스텝앤어스텝|니쥬데뷔|데뷔싱글 NiziU music video|girl group|k-pop|j-pop|NiziU,23329619,730694,52989
Japan,2020-11-23T14:59:55Z,2020-11-28T00:00:00Z,JYP Entertainment|JYP|Make you happy|Step and a step|Sony|JYP nation|MV|M/V Teaser|niziu debutsingle|니쥬|needyou|niziproject|nizipro|니지프로젝트|ニジュー|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|虹プロ|ニジプロ|アイドル|オーディション番組|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|niziu step and a step music video|스텝앤어스텝|니쥬 스텝앤어스텝|니쥬데뷔|데뷔싱글 NiziU music video|girl group|k-pop|j-pop|NiziU,3129514,149433,6631
Japan,2020-11-21T14:59:55Z,2020-11-28T00:00:00Z,JYP Entertainment|JYP|Make you happy|Step and a step|Sony|JYP nation|MV|M/V Teaser|niziu debutsingle|니쥬|needyou|niziproject|nizipro|니지프로젝트|ニジュー|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|虹プロ|ニジプロ|アイドル|オーディション番組|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|niziu step and a step music video|스텝앤어스텝|니쥬 스텝앤어스텝|니쥬데뷔|데뷔싱글 NiziU music video|girl group|k-pop|j-pop|NiziU,2318470,127868,7820
Japan,2020-11-23T14:59:55Z,2020-11-29T00:00:00Z,JYP Entertainment|JYP|Make you happy|Step and a step|Sony|JYP nation|MV|M/V Teaser|niziu debutsingle|니쥬|needyou|niziproject|nizipro|니지프로젝트|ニジュー|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|虹プロ|ニジプロ|アイドル|オーディション番組|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|niziu step and a step music video|스텝앤어스텝|니쥬 스텝앤어스텝|니쥬데뷔|데뷔싱글 NiziU music video|girl group|k-pop|j-pop|NiziU,3163057,149670,6639
Japan,2020-11-21T14:59:55Z,2020-11-29T00:00:00Z,JYP Entertainment|JYP|Make you happy|Step and a step|Sony|JYP nation|MV|M/V Teaser|niziu debutsingle|니쥬|needyou|niziproject|nizipro|니지프로젝트|ニジュー|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|虹プロ|ニジプロ|アイドル|オーディション番組|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|niziu step and a step music video|스텝앤어스텝|니쥬 스텝앤어스텝|니쥬데뷔|데뷔싱글 NiziU music video|girl group|k-pop|j-pop|NiziU,2334609,127980,7818
Japan,2020-11-24T14:59:55Z,2020-11-30T00:00:00Z,JYP Entertainment|JYP|Make you happy|Step and a step|Sony|JYP nation|MV|M/V Teaser|niziu debutsingle|니쥬|needyou|niziproject|nizipro|니지프로젝트|ニジュー|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|虹プロ|ニジプロ|アイドル|オーディション番組|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|niziu step and a step music video|스텝앤어스텝|니쥬 스텝앤어스텝|니쥬데뷔|데뷔싱글 NiziU music video|girl group|k-pop|j-pop|NiziU,26938294,759002,55871
Japan,2020-11-23T14:59:55Z,2020-11-30T00:00:00Z,JYP Entertainment|JYP|Make you happy|Step and a step|Sony|JYP nation|MV|M/V Teaser|niziu debutsingle|니쥬|needyou|niziproject|nizipro|니지프로젝트|ニジュー|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|虹プロ|ニジプロ|アイドル|オーディション番組|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|niziu step and a step music video|스텝앤어스텝|니쥬 스텝앤어스텝|니쥬데뷔|데뷔싱글 NiziU music video|girl group|k-pop|j-pop|NiziU,3184549,149838,6642
Japan,2020-11-24T14:59:55Z,2020-12-01T00:00:00Z,JYP Entertainment|JYP|Make you happy|Step and a step|Sony|JYP nation|MV|M/V Teaser|niziu debutsingle|니쥬|needyou|niziproject|nizipro|니지프로젝트|ニジュー|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|虹プロ|ニジプロ|アイドル|オーディション番組|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|niziu step and a step music video|스텝앤어스텝|니쥬 스텝앤어스텝|니쥬데뷔|데뷔싱글 NiziU music video|girl group|k-pop|j-pop|NiziU,28351820,768560,57014
Japan,2020-12-01T11:00:06Z,2020-12-02T00:00:00Z,niziu|NiziU|Makeyouhappy|make you happy|JYP|Sony|JYP nation|M/V|M/V Teaser|Pre-Debut|니쥬|needyou|nizi project|nizipro|니지프로젝트|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|ニジュー|虹プロジェクト|虹プロ|ニジプロ|アイドル|オーディション番組|スッキリ|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|パクッチ|モチゴリ|떡고|박진영|트와이스|잇지|twice|itzy|girl group|k-pop|j-pop|Step and a step,360969,11774,520
Japan,2020-11-24T14:59:55Z,2020-12-02T00:00:00Z,JYP Entertainment|JYP|Make you happy|Step and a step|Sony|JYP nation|MV|M/V Teaser|niziu debutsingle|니쥬|needyou|niziproject|nizipro|니지프로젝트|ニジュー|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|虹プロ|ニジプロ|アイドル|オーディション番組|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|niziu step and a step music video|스텝앤어스텝|니쥬 스텝앤어스텝|니쥬데뷔|데뷔싱글 NiziU music video|girl group|k-pop|j-pop|NiziU,29888949,778078,57964
